object1_filename,object2_filename,is_rotation,degrees_rotation
an-01-000.jpg,ap-01-000.jpg,False,0
an-01-000.jpg,an-01-040.jpg,True,40
an-01-000.jpg,ap-01-040.jpg,False,0
an-01-000.jpg,an-01-080.jpg,True,80
an-01-000.jpg,ap-01-080.jpg,False,0
an-01-000.jpg,an-01-120.jpg,True,120
an-01-000.jpg,ap-01-120.jpg,False,0
an-01-000.jpg,an-01-160.jpg,True,160
an-01-000.jpg,ap-01-160.jpg,False,0
an-01-000.jpg,an-01-200.jpg,True,200
an-01-000.jpg,ap-01-200.jpg,False,0
an-01-000.jpg,an-01-240.jpg,True,240
an-01-000.jpg,ap-01-240.jpg,False,0
an-01-000.jpg,an-01-280.jpg,True,280
an-01-000.jpg,ap-01-280.jpg,False,0
an-01-000.jpg,an-01-320.jpg,True,320
an-01-000.jpg,ap-01-320.jpg,False,0
an-01-040.jpg,an-01-000.jpg,True,40
an-01-040.jpg,ap-01-000.jpg,False,0
an-01-040.jpg,ap-01-040.jpg,False,0
an-01-040.jpg,an-01-080.jpg,True,40
an-01-040.jpg,ap-01-080.jpg,False,0
an-01-040.jpg,an-01-120.jpg,True,80
an-01-040.jpg,ap-01-120.jpg,False,0
an-01-040.jpg,an-01-160.jpg,True,120
an-01-040.jpg,ap-01-160.jpg,False,0
an-01-040.jpg,an-01-200.jpg,True,160
an-01-040.jpg,ap-01-200.jpg,False,0
an-01-040.jpg,an-01-240.jpg,True,200
an-01-040.jpg,ap-01-240.jpg,False,0
an-01-040.jpg,an-01-280.jpg,True,240
an-01-040.jpg,ap-01-280.jpg,False,0
an-01-040.jpg,an-01-320.jpg,True,280
an-01-040.jpg,ap-01-320.jpg,False,0
an-01-080.jpg,an-01-000.jpg,True,80
an-01-080.jpg,ap-01-000.jpg,False,0
an-01-080.jpg,an-01-040.jpg,True,40
an-01-080.jpg,ap-01-040.jpg,False,0
an-01-080.jpg,ap-01-080.jpg,False,0
an-01-080.jpg,an-01-120.jpg,True,40
an-01-080.jpg,ap-01-120.jpg,False,0
an-01-080.jpg,an-01-160.jpg,True,80
an-01-080.jpg,ap-01-160.jpg,False,0
an-01-080.jpg,an-01-200.jpg,True,120
an-01-080.jpg,ap-01-200.jpg,False,0
an-01-080.jpg,an-01-240.jpg,True,160
an-01-080.jpg,ap-01-240.jpg,False,0
an-01-080.jpg,an-01-280.jpg,True,200
an-01-080.jpg,ap-01-280.jpg,False,0
an-01-080.jpg,an-01-320.jpg,True,240
an-01-080.jpg,ap-01-320.jpg,False,0
an-01-120.jpg,an-01-000.jpg,True,120
an-01-120.jpg,ap-01-000.jpg,False,0
an-01-120.jpg,an-01-040.jpg,True,80
an-01-120.jpg,ap-01-040.jpg,False,0
an-01-120.jpg,an-01-080.jpg,True,40
an-01-120.jpg,ap-01-080.jpg,False,0
an-01-120.jpg,ap-01-120.jpg,False,0
an-01-120.jpg,an-01-160.jpg,True,40
an-01-120.jpg,ap-01-160.jpg,False,0
an-01-120.jpg,an-01-200.jpg,True,80
an-01-120.jpg,ap-01-200.jpg,False,0
an-01-120.jpg,an-01-240.jpg,True,120
an-01-120.jpg,ap-01-240.jpg,False,0
an-01-120.jpg,an-01-280.jpg,True,160
an-01-120.jpg,ap-01-280.jpg,False,0
an-01-120.jpg,an-01-320.jpg,True,200
an-01-120.jpg,ap-01-320.jpg,False,0
an-01-160.jpg,an-01-000.jpg,True,160
an-01-160.jpg,ap-01-000.jpg,False,0
an-01-160.jpg,an-01-040.jpg,True,120
an-01-160.jpg,ap-01-040.jpg,False,0
an-01-160.jpg,an-01-080.jpg,True,80
an-01-160.jpg,ap-01-080.jpg,False,0
an-01-160.jpg,an-01-120.jpg,True,40
an-01-160.jpg,ap-01-120.jpg,False,0
an-01-160.jpg,ap-01-160.jpg,False,0
an-01-160.jpg,an-01-200.jpg,True,40
an-01-160.jpg,ap-01-200.jpg,False,0
an-01-160.jpg,an-01-240.jpg,True,80
an-01-160.jpg,ap-01-240.jpg,False,0
an-01-160.jpg,an-01-280.jpg,True,120
an-01-160.jpg,ap-01-280.jpg,False,0
an-01-160.jpg,an-01-320.jpg,True,160
an-01-160.jpg,ap-01-320.jpg,False,0
an-01-200.jpg,an-01-000.jpg,True,200
an-01-200.jpg,ap-01-000.jpg,False,0
an-01-200.jpg,an-01-040.jpg,True,160
an-01-200.jpg,ap-01-040.jpg,False,0
an-01-200.jpg,an-01-080.jpg,True,120
an-01-200.jpg,ap-01-080.jpg,False,0
an-01-200.jpg,an-01-120.jpg,True,80
an-01-200.jpg,ap-01-120.jpg,False,0
an-01-200.jpg,an-01-160.jpg,True,40
an-01-200.jpg,ap-01-160.jpg,False,0
an-01-200.jpg,ap-01-200.jpg,False,0
an-01-200.jpg,an-01-240.jpg,True,40
an-01-200.jpg,ap-01-240.jpg,False,0
an-01-200.jpg,an-01-280.jpg,True,80
an-01-200.jpg,ap-01-280.jpg,False,0
an-01-200.jpg,an-01-320.jpg,True,120
an-01-200.jpg,ap-01-320.jpg,False,0
an-01-240.jpg,an-01-000.jpg,True,240
an-01-240.jpg,ap-01-000.jpg,False,0
an-01-240.jpg,an-01-040.jpg,True,200
an-01-240.jpg,ap-01-040.jpg,False,0
an-01-240.jpg,an-01-080.jpg,True,160
an-01-240.jpg,ap-01-080.jpg,False,0
an-01-240.jpg,an-01-120.jpg,True,120
an-01-240.jpg,ap-01-120.jpg,False,0
an-01-240.jpg,an-01-160.jpg,True,80
an-01-240.jpg,ap-01-160.jpg,False,0
an-01-240.jpg,an-01-200.jpg,True,40
an-01-240.jpg,ap-01-200.jpg,False,0
an-01-240.jpg,ap-01-240.jpg,False,0
an-01-240.jpg,an-01-280.jpg,True,40
an-01-240.jpg,ap-01-280.jpg,False,0
an-01-240.jpg,an-01-320.jpg,True,80
an-01-240.jpg,ap-01-320.jpg,False,0
an-01-280.jpg,an-01-000.jpg,True,280
an-01-280.jpg,ap-01-000.jpg,False,0
an-01-280.jpg,an-01-040.jpg,True,240
an-01-280.jpg,ap-01-040.jpg,False,0
an-01-280.jpg,an-01-080.jpg,True,200
an-01-280.jpg,ap-01-080.jpg,False,0
an-01-280.jpg,an-01-120.jpg,True,160
an-01-280.jpg,ap-01-120.jpg,False,0
an-01-280.jpg,an-01-160.jpg,True,120
an-01-280.jpg,ap-01-160.jpg,False,0
an-01-280.jpg,an-01-200.jpg,True,80
an-01-280.jpg,ap-01-200.jpg,False,0
an-01-280.jpg,an-01-240.jpg,True,40
an-01-280.jpg,ap-01-240.jpg,False,0
an-01-280.jpg,ap-01-280.jpg,False,0
an-01-280.jpg,an-01-320.jpg,True,40
an-01-280.jpg,ap-01-320.jpg,False,0
an-01-320.jpg,an-01-000.jpg,True,320
an-01-320.jpg,ap-01-000.jpg,False,0
an-01-320.jpg,an-01-040.jpg,True,280
an-01-320.jpg,ap-01-040.jpg,False,0
an-01-320.jpg,an-01-080.jpg,True,240
an-01-320.jpg,ap-01-080.jpg,False,0
an-01-320.jpg,an-01-120.jpg,True,200
an-01-320.jpg,ap-01-120.jpg,False,0
an-01-320.jpg,an-01-160.jpg,True,160
an-01-320.jpg,ap-01-160.jpg,False,0
an-01-320.jpg,an-01-200.jpg,True,120
an-01-320.jpg,ap-01-200.jpg,False,0
an-01-320.jpg,an-01-240.jpg,True,80
an-01-320.jpg,ap-01-240.jpg,False,0
an-01-320.jpg,an-01-280.jpg,True,40
an-01-320.jpg,ap-01-280.jpg,False,0
an-01-320.jpg,ap-01-320.jpg,False,0
an-02-000.jpg,ap-02-000.jpg,False,0
an-02-000.jpg,an-02-040.jpg,True,40
an-02-000.jpg,ap-02-040.jpg,False,0
an-02-000.jpg,an-02-080.jpg,True,80
an-02-000.jpg,ap-02-080.jpg,False,0
an-02-000.jpg,an-02-120.jpg,True,120
an-02-000.jpg,ap-02-120.jpg,False,0
an-02-000.jpg,an-02-160.jpg,True,160
an-02-000.jpg,ap-02-160.jpg,False,0
an-02-000.jpg,an-02-200.jpg,True,200
an-02-000.jpg,ap-02-200.jpg,False,0
an-02-000.jpg,an-02-240.jpg,True,240
an-02-000.jpg,ap-02-240.jpg,False,0
an-02-000.jpg,an-02-280.jpg,True,280
an-02-000.jpg,ap-02-280.jpg,False,0
an-02-000.jpg,an-02-320.jpg,True,320
an-02-000.jpg,ap-02-320.jpg,False,0
an-02-040.jpg,an-02-000.jpg,True,40
an-02-040.jpg,ap-02-000.jpg,False,0
an-02-040.jpg,ap-02-040.jpg,False,0
an-02-040.jpg,an-02-080.jpg,True,40
an-02-040.jpg,ap-02-080.jpg,False,0
an-02-040.jpg,an-02-120.jpg,True,80
an-02-040.jpg,ap-02-120.jpg,False,0
an-02-040.jpg,an-02-160.jpg,True,120
an-02-040.jpg,ap-02-160.jpg,False,0
an-02-040.jpg,an-02-200.jpg,True,160
an-02-040.jpg,ap-02-200.jpg,False,0
an-02-040.jpg,an-02-240.jpg,True,200
an-02-040.jpg,ap-02-240.jpg,False,0
an-02-040.jpg,an-02-280.jpg,True,240
an-02-040.jpg,ap-02-280.jpg,False,0
an-02-040.jpg,an-02-320.jpg,True,280
an-02-040.jpg,ap-02-320.jpg,False,0
an-02-080.jpg,an-02-000.jpg,True,80
an-02-080.jpg,ap-02-000.jpg,False,0
an-02-080.jpg,an-02-040.jpg,True,40
an-02-080.jpg,ap-02-040.jpg,False,0
an-02-080.jpg,ap-02-080.jpg,False,0
an-02-080.jpg,an-02-120.jpg,True,40
an-02-080.jpg,ap-02-120.jpg,False,0
an-02-080.jpg,an-02-160.jpg,True,80
an-02-080.jpg,ap-02-160.jpg,False,0
an-02-080.jpg,an-02-200.jpg,True,120
an-02-080.jpg,ap-02-200.jpg,False,0
an-02-080.jpg,an-02-240.jpg,True,160
an-02-080.jpg,ap-02-240.jpg,False,0
an-02-080.jpg,an-02-280.jpg,True,200
an-02-080.jpg,ap-02-280.jpg,False,0
an-02-080.jpg,an-02-320.jpg,True,240
an-02-080.jpg,ap-02-320.jpg,False,0
an-02-120.jpg,an-02-000.jpg,True,120
an-02-120.jpg,ap-02-000.jpg,False,0
an-02-120.jpg,an-02-040.jpg,True,80
an-02-120.jpg,ap-02-040.jpg,False,0
an-02-120.jpg,an-02-080.jpg,True,40
an-02-120.jpg,ap-02-080.jpg,False,0
an-02-120.jpg,ap-02-120.jpg,False,0
an-02-120.jpg,an-02-160.jpg,True,40
an-02-120.jpg,ap-02-160.jpg,False,0
an-02-120.jpg,an-02-200.jpg,True,80
an-02-120.jpg,ap-02-200.jpg,False,0
an-02-120.jpg,an-02-240.jpg,True,120
an-02-120.jpg,ap-02-240.jpg,False,0
an-02-120.jpg,an-02-280.jpg,True,160
an-02-120.jpg,ap-02-280.jpg,False,0
an-02-120.jpg,an-02-320.jpg,True,200
an-02-120.jpg,ap-02-320.jpg,False,0
an-02-160.jpg,an-02-000.jpg,True,160
an-02-160.jpg,ap-02-000.jpg,False,0
an-02-160.jpg,an-02-040.jpg,True,120
an-02-160.jpg,ap-02-040.jpg,False,0
an-02-160.jpg,an-02-080.jpg,True,80
an-02-160.jpg,ap-02-080.jpg,False,0
an-02-160.jpg,an-02-120.jpg,True,40
an-02-160.jpg,ap-02-120.jpg,False,0
an-02-160.jpg,ap-02-160.jpg,False,0
an-02-160.jpg,an-02-200.jpg,True,40
an-02-160.jpg,ap-02-200.jpg,False,0
an-02-160.jpg,an-02-240.jpg,True,80
an-02-160.jpg,ap-02-240.jpg,False,0
an-02-160.jpg,an-02-280.jpg,True,120
an-02-160.jpg,ap-02-280.jpg,False,0
an-02-160.jpg,an-02-320.jpg,True,160
an-02-160.jpg,ap-02-320.jpg,False,0
an-02-200.jpg,an-02-000.jpg,True,200
an-02-200.jpg,ap-02-000.jpg,False,0
an-02-200.jpg,an-02-040.jpg,True,160
an-02-200.jpg,ap-02-040.jpg,False,0
an-02-200.jpg,an-02-080.jpg,True,120
an-02-200.jpg,ap-02-080.jpg,False,0
an-02-200.jpg,an-02-120.jpg,True,80
an-02-200.jpg,ap-02-120.jpg,False,0
an-02-200.jpg,an-02-160.jpg,True,40
an-02-200.jpg,ap-02-160.jpg,False,0
an-02-200.jpg,ap-02-200.jpg,False,0
an-02-200.jpg,an-02-240.jpg,True,40
an-02-200.jpg,ap-02-240.jpg,False,0
an-02-200.jpg,an-02-280.jpg,True,80
an-02-200.jpg,ap-02-280.jpg,False,0
an-02-200.jpg,an-02-320.jpg,True,120
an-02-200.jpg,ap-02-320.jpg,False,0
an-02-240.jpg,an-02-000.jpg,True,240
an-02-240.jpg,ap-02-000.jpg,False,0
an-02-240.jpg,an-02-040.jpg,True,200
an-02-240.jpg,ap-02-040.jpg,False,0
an-02-240.jpg,an-02-080.jpg,True,160
an-02-240.jpg,ap-02-080.jpg,False,0
an-02-240.jpg,an-02-120.jpg,True,120
an-02-240.jpg,ap-02-120.jpg,False,0
an-02-240.jpg,an-02-160.jpg,True,80
an-02-240.jpg,ap-02-160.jpg,False,0
an-02-240.jpg,an-02-200.jpg,True,40
an-02-240.jpg,ap-02-200.jpg,False,0
an-02-240.jpg,ap-02-240.jpg,False,0
an-02-240.jpg,an-02-280.jpg,True,40
an-02-240.jpg,ap-02-280.jpg,False,0
an-02-240.jpg,an-02-320.jpg,True,80
an-02-240.jpg,ap-02-320.jpg,False,0
an-02-280.jpg,an-02-000.jpg,True,280
an-02-280.jpg,ap-02-000.jpg,False,0
an-02-280.jpg,an-02-040.jpg,True,240
an-02-280.jpg,ap-02-040.jpg,False,0
an-02-280.jpg,an-02-080.jpg,True,200
an-02-280.jpg,ap-02-080.jpg,False,0
an-02-280.jpg,an-02-120.jpg,True,160
an-02-280.jpg,ap-02-120.jpg,False,0
an-02-280.jpg,an-02-160.jpg,True,120
an-02-280.jpg,ap-02-160.jpg,False,0
an-02-280.jpg,an-02-200.jpg,True,80
an-02-280.jpg,ap-02-200.jpg,False,0
an-02-280.jpg,an-02-240.jpg,True,40
an-02-280.jpg,ap-02-240.jpg,False,0
an-02-280.jpg,ap-02-280.jpg,False,0
an-02-280.jpg,an-02-320.jpg,True,40
an-02-280.jpg,ap-02-320.jpg,False,0
an-02-320.jpg,an-02-000.jpg,True,320
an-02-320.jpg,ap-02-000.jpg,False,0
an-02-320.jpg,an-02-040.jpg,True,280
an-02-320.jpg,ap-02-040.jpg,False,0
an-02-320.jpg,an-02-080.jpg,True,240
an-02-320.jpg,ap-02-080.jpg,False,0
an-02-320.jpg,an-02-120.jpg,True,200
an-02-320.jpg,ap-02-120.jpg,False,0
an-02-320.jpg,an-02-160.jpg,True,160
an-02-320.jpg,ap-02-160.jpg,False,0
an-02-320.jpg,an-02-200.jpg,True,120
an-02-320.jpg,ap-02-200.jpg,False,0
an-02-320.jpg,an-02-240.jpg,True,80
an-02-320.jpg,ap-02-240.jpg,False,0
an-02-320.jpg,an-02-280.jpg,True,40
an-02-320.jpg,ap-02-280.jpg,False,0
an-02-320.jpg,ap-02-320.jpg,False,0
an-03-000.jpg,ap-03-000.jpg,False,0
an-03-000.jpg,an-03-040.jpg,True,40
an-03-000.jpg,ap-03-040.jpg,False,0
an-03-000.jpg,an-03-080.jpg,True,80
an-03-000.jpg,ap-03-080.jpg,False,0
an-03-000.jpg,an-03-120.jpg,True,120
an-03-000.jpg,ap-03-120.jpg,False,0
an-03-000.jpg,an-03-160.jpg,True,160
an-03-000.jpg,ap-03-160.jpg,False,0
an-03-000.jpg,an-03-200.jpg,True,200
an-03-000.jpg,ap-03-200.jpg,False,0
an-03-000.jpg,an-03-240.jpg,True,240
an-03-000.jpg,ap-03-240.jpg,False,0
an-03-000.jpg,an-03-280.jpg,True,280
an-03-000.jpg,ap-03-280.jpg,False,0
an-03-000.jpg,an-03-320.jpg,True,320
an-03-000.jpg,ap-03-320.jpg,False,0
an-03-040.jpg,an-03-000.jpg,True,40
an-03-040.jpg,ap-03-000.jpg,False,0
an-03-040.jpg,ap-03-040.jpg,False,0
an-03-040.jpg,an-03-080.jpg,True,40
an-03-040.jpg,ap-03-080.jpg,False,0
an-03-040.jpg,an-03-120.jpg,True,80
an-03-040.jpg,ap-03-120.jpg,False,0
an-03-040.jpg,an-03-160.jpg,True,120
an-03-040.jpg,ap-03-160.jpg,False,0
an-03-040.jpg,an-03-200.jpg,True,160
an-03-040.jpg,ap-03-200.jpg,False,0
an-03-040.jpg,an-03-240.jpg,True,200
an-03-040.jpg,ap-03-240.jpg,False,0
an-03-040.jpg,an-03-280.jpg,True,240
an-03-040.jpg,ap-03-280.jpg,False,0
an-03-040.jpg,an-03-320.jpg,True,280
an-03-040.jpg,ap-03-320.jpg,False,0
an-03-080.jpg,an-03-000.jpg,True,80
an-03-080.jpg,ap-03-000.jpg,False,0
an-03-080.jpg,an-03-040.jpg,True,40
an-03-080.jpg,ap-03-040.jpg,False,0
an-03-080.jpg,ap-03-080.jpg,False,0
an-03-080.jpg,an-03-120.jpg,True,40
an-03-080.jpg,ap-03-120.jpg,False,0
an-03-080.jpg,an-03-160.jpg,True,80
an-03-080.jpg,ap-03-160.jpg,False,0
an-03-080.jpg,an-03-200.jpg,True,120
an-03-080.jpg,ap-03-200.jpg,False,0
an-03-080.jpg,an-03-240.jpg,True,160
an-03-080.jpg,ap-03-240.jpg,False,0
an-03-080.jpg,an-03-280.jpg,True,200
an-03-080.jpg,ap-03-280.jpg,False,0
an-03-080.jpg,an-03-320.jpg,True,240
an-03-080.jpg,ap-03-320.jpg,False,0
an-03-120.jpg,an-03-000.jpg,True,120
an-03-120.jpg,ap-03-000.jpg,False,0
an-03-120.jpg,an-03-040.jpg,True,80
an-03-120.jpg,ap-03-040.jpg,False,0
an-03-120.jpg,an-03-080.jpg,True,40
an-03-120.jpg,ap-03-080.jpg,False,0
an-03-120.jpg,ap-03-120.jpg,False,0
an-03-120.jpg,an-03-160.jpg,True,40
an-03-120.jpg,ap-03-160.jpg,False,0
an-03-120.jpg,an-03-200.jpg,True,80
an-03-120.jpg,ap-03-200.jpg,False,0
an-03-120.jpg,an-03-240.jpg,True,120
an-03-120.jpg,ap-03-240.jpg,False,0
an-03-120.jpg,an-03-280.jpg,True,160
an-03-120.jpg,ap-03-280.jpg,False,0
an-03-120.jpg,an-03-320.jpg,True,200
an-03-120.jpg,ap-03-320.jpg,False,0
an-03-160.jpg,an-03-000.jpg,True,160
an-03-160.jpg,ap-03-000.jpg,False,0
an-03-160.jpg,an-03-040.jpg,True,120
an-03-160.jpg,ap-03-040.jpg,False,0
an-03-160.jpg,an-03-080.jpg,True,80
an-03-160.jpg,ap-03-080.jpg,False,0
an-03-160.jpg,an-03-120.jpg,True,40
an-03-160.jpg,ap-03-120.jpg,False,0
an-03-160.jpg,ap-03-160.jpg,False,0
an-03-160.jpg,an-03-200.jpg,True,40
an-03-160.jpg,ap-03-200.jpg,False,0
an-03-160.jpg,an-03-240.jpg,True,80
an-03-160.jpg,ap-03-240.jpg,False,0
an-03-160.jpg,an-03-280.jpg,True,120
an-03-160.jpg,ap-03-280.jpg,False,0
an-03-160.jpg,an-03-320.jpg,True,160
an-03-160.jpg,ap-03-320.jpg,False,0
an-03-200.jpg,an-03-000.jpg,True,200
an-03-200.jpg,ap-03-000.jpg,False,0
an-03-200.jpg,an-03-040.jpg,True,160
an-03-200.jpg,ap-03-040.jpg,False,0
an-03-200.jpg,an-03-080.jpg,True,120
an-03-200.jpg,ap-03-080.jpg,False,0
an-03-200.jpg,an-03-120.jpg,True,80
an-03-200.jpg,ap-03-120.jpg,False,0
an-03-200.jpg,an-03-160.jpg,True,40
an-03-200.jpg,ap-03-160.jpg,False,0
an-03-200.jpg,ap-03-200.jpg,False,0
an-03-200.jpg,an-03-240.jpg,True,40
an-03-200.jpg,ap-03-240.jpg,False,0
an-03-200.jpg,an-03-280.jpg,True,80
an-03-200.jpg,ap-03-280.jpg,False,0
an-03-200.jpg,an-03-320.jpg,True,120
an-03-200.jpg,ap-03-320.jpg,False,0
an-03-240.jpg,an-03-000.jpg,True,240
an-03-240.jpg,ap-03-000.jpg,False,0
an-03-240.jpg,an-03-040.jpg,True,200
an-03-240.jpg,ap-03-040.jpg,False,0
an-03-240.jpg,an-03-080.jpg,True,160
an-03-240.jpg,ap-03-080.jpg,False,0
an-03-240.jpg,an-03-120.jpg,True,120
an-03-240.jpg,ap-03-120.jpg,False,0
an-03-240.jpg,an-03-160.jpg,True,80
an-03-240.jpg,ap-03-160.jpg,False,0
an-03-240.jpg,an-03-200.jpg,True,40
an-03-240.jpg,ap-03-200.jpg,False,0
an-03-240.jpg,ap-03-240.jpg,False,0
an-03-240.jpg,an-03-280.jpg,True,40
an-03-240.jpg,ap-03-280.jpg,False,0
an-03-240.jpg,an-03-320.jpg,True,80
an-03-240.jpg,ap-03-320.jpg,False,0
an-03-280.jpg,an-03-000.jpg,True,280
an-03-280.jpg,ap-03-000.jpg,False,0
an-03-280.jpg,an-03-040.jpg,True,240
an-03-280.jpg,ap-03-040.jpg,False,0
an-03-280.jpg,an-03-080.jpg,True,200
an-03-280.jpg,ap-03-080.jpg,False,0
an-03-280.jpg,an-03-120.jpg,True,160
an-03-280.jpg,ap-03-120.jpg,False,0
an-03-280.jpg,an-03-160.jpg,True,120
an-03-280.jpg,ap-03-160.jpg,False,0
an-03-280.jpg,an-03-200.jpg,True,80
an-03-280.jpg,ap-03-200.jpg,False,0
an-03-280.jpg,an-03-240.jpg,True,40
an-03-280.jpg,ap-03-240.jpg,False,0
an-03-280.jpg,ap-03-280.jpg,False,0
an-03-280.jpg,an-03-320.jpg,True,40
an-03-280.jpg,ap-03-320.jpg,False,0
an-03-320.jpg,an-03-000.jpg,True,320
an-03-320.jpg,ap-03-000.jpg,False,0
an-03-320.jpg,an-03-040.jpg,True,280
an-03-320.jpg,ap-03-040.jpg,False,0
an-03-320.jpg,an-03-080.jpg,True,240
an-03-320.jpg,ap-03-080.jpg,False,0
an-03-320.jpg,an-03-120.jpg,True,200
an-03-320.jpg,ap-03-120.jpg,False,0
an-03-320.jpg,an-03-160.jpg,True,160
an-03-320.jpg,ap-03-160.jpg,False,0
an-03-320.jpg,an-03-200.jpg,True,120
an-03-320.jpg,ap-03-200.jpg,False,0
an-03-320.jpg,an-03-240.jpg,True,80
an-03-320.jpg,ap-03-240.jpg,False,0
an-03-320.jpg,an-03-280.jpg,True,40
an-03-320.jpg,ap-03-280.jpg,False,0
an-03-320.jpg,ap-03-320.jpg,False,0
an-04-000.jpg,ap-04-000.jpg,False,0
an-04-000.jpg,an-04-040.jpg,True,40
an-04-000.jpg,ap-04-040.jpg,False,0
an-04-000.jpg,an-04-080.jpg,True,80
an-04-000.jpg,ap-04-080.jpg,False,0
an-04-000.jpg,an-04-120.jpg,True,120
an-04-000.jpg,ap-04-120.jpg,False,0
an-04-000.jpg,an-04-160.jpg,True,160
an-04-000.jpg,ap-04-160.jpg,False,0
an-04-000.jpg,an-04-200.jpg,True,200
an-04-000.jpg,ap-04-200.jpg,False,0
an-04-000.jpg,an-04-240.jpg,True,240
an-04-000.jpg,ap-04-240.jpg,False,0
an-04-000.jpg,an-04-280.jpg,True,280
an-04-000.jpg,ap-04-280.jpg,False,0
an-04-000.jpg,an-04-320.jpg,True,320
an-04-000.jpg,ap-04-320.jpg,False,0
an-04-040.jpg,an-04-000.jpg,True,40
an-04-040.jpg,ap-04-000.jpg,False,0
an-04-040.jpg,ap-04-040.jpg,False,0
an-04-040.jpg,an-04-080.jpg,True,40
an-04-040.jpg,ap-04-080.jpg,False,0
an-04-040.jpg,an-04-120.jpg,True,80
an-04-040.jpg,ap-04-120.jpg,False,0
an-04-040.jpg,an-04-160.jpg,True,120
an-04-040.jpg,ap-04-160.jpg,False,0
an-04-040.jpg,an-04-200.jpg,True,160
an-04-040.jpg,ap-04-200.jpg,False,0
an-04-040.jpg,an-04-240.jpg,True,200
an-04-040.jpg,ap-04-240.jpg,False,0
an-04-040.jpg,an-04-280.jpg,True,240
an-04-040.jpg,ap-04-280.jpg,False,0
an-04-040.jpg,an-04-320.jpg,True,280
an-04-040.jpg,ap-04-320.jpg,False,0
an-04-080.jpg,an-04-000.jpg,True,80
an-04-080.jpg,ap-04-000.jpg,False,0
an-04-080.jpg,an-04-040.jpg,True,40
an-04-080.jpg,ap-04-040.jpg,False,0
an-04-080.jpg,ap-04-080.jpg,False,0
an-04-080.jpg,an-04-120.jpg,True,40
an-04-080.jpg,ap-04-120.jpg,False,0
an-04-080.jpg,an-04-160.jpg,True,80
an-04-080.jpg,ap-04-160.jpg,False,0
an-04-080.jpg,an-04-200.jpg,True,120
an-04-080.jpg,ap-04-200.jpg,False,0
an-04-080.jpg,an-04-240.jpg,True,160
an-04-080.jpg,ap-04-240.jpg,False,0
an-04-080.jpg,an-04-280.jpg,True,200
an-04-080.jpg,ap-04-280.jpg,False,0
an-04-080.jpg,an-04-320.jpg,True,240
an-04-080.jpg,ap-04-320.jpg,False,0
an-04-120.jpg,an-04-000.jpg,True,120
an-04-120.jpg,ap-04-000.jpg,False,0
an-04-120.jpg,an-04-040.jpg,True,80
an-04-120.jpg,ap-04-040.jpg,False,0
an-04-120.jpg,an-04-080.jpg,True,40
an-04-120.jpg,ap-04-080.jpg,False,0
an-04-120.jpg,ap-04-120.jpg,False,0
an-04-120.jpg,an-04-160.jpg,True,40
an-04-120.jpg,ap-04-160.jpg,False,0
an-04-120.jpg,an-04-200.jpg,True,80
an-04-120.jpg,ap-04-200.jpg,False,0
an-04-120.jpg,an-04-240.jpg,True,120
an-04-120.jpg,ap-04-240.jpg,False,0
an-04-120.jpg,an-04-280.jpg,True,160
an-04-120.jpg,ap-04-280.jpg,False,0
an-04-120.jpg,an-04-320.jpg,True,200
an-04-120.jpg,ap-04-320.jpg,False,0
an-04-160.jpg,an-04-000.jpg,True,160
an-04-160.jpg,ap-04-000.jpg,False,0
an-04-160.jpg,an-04-040.jpg,True,120
an-04-160.jpg,ap-04-040.jpg,False,0
an-04-160.jpg,an-04-080.jpg,True,80
an-04-160.jpg,ap-04-080.jpg,False,0
an-04-160.jpg,an-04-120.jpg,True,40
an-04-160.jpg,ap-04-120.jpg,False,0
an-04-160.jpg,ap-04-160.jpg,False,0
an-04-160.jpg,an-04-200.jpg,True,40
an-04-160.jpg,ap-04-200.jpg,False,0
an-04-160.jpg,an-04-240.jpg,True,80
an-04-160.jpg,ap-04-240.jpg,False,0
an-04-160.jpg,an-04-280.jpg,True,120
an-04-160.jpg,ap-04-280.jpg,False,0
an-04-160.jpg,an-04-320.jpg,True,160
an-04-160.jpg,ap-04-320.jpg,False,0
an-04-200.jpg,an-04-000.jpg,True,200
an-04-200.jpg,ap-04-000.jpg,False,0
an-04-200.jpg,an-04-040.jpg,True,160
an-04-200.jpg,ap-04-040.jpg,False,0
an-04-200.jpg,an-04-080.jpg,True,120
an-04-200.jpg,ap-04-080.jpg,False,0
an-04-200.jpg,an-04-120.jpg,True,80
an-04-200.jpg,ap-04-120.jpg,False,0
an-04-200.jpg,an-04-160.jpg,True,40
an-04-200.jpg,ap-04-160.jpg,False,0
an-04-200.jpg,ap-04-200.jpg,False,0
an-04-200.jpg,an-04-240.jpg,True,40
an-04-200.jpg,ap-04-240.jpg,False,0
an-04-200.jpg,an-04-280.jpg,True,80
an-04-200.jpg,ap-04-280.jpg,False,0
an-04-200.jpg,an-04-320.jpg,True,120
an-04-200.jpg,ap-04-320.jpg,False,0
an-04-240.jpg,an-04-000.jpg,True,240
an-04-240.jpg,ap-04-000.jpg,False,0
an-04-240.jpg,an-04-040.jpg,True,200
an-04-240.jpg,ap-04-040.jpg,False,0
an-04-240.jpg,an-04-080.jpg,True,160
an-04-240.jpg,ap-04-080.jpg,False,0
an-04-240.jpg,an-04-120.jpg,True,120
an-04-240.jpg,ap-04-120.jpg,False,0
